genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
[],Plankton,0.915,0.749,84827,0.429,0,0.617,-8.908,0.321,80.325,0.954,49,2,1,2
"['british folk', 'celtic', 'irish folk', 'uilleann pipes']",Planxty,0.815,0.5935,272093,0.4305,0.003305,0.1445,-8.9005,0.02935,100.958,0.7225,34,7,1,4
['classic belgian pop'],Plastic Bertrand,0.074,0.422,182133,0.943,6.83E-05,0.105,-4.365,0.0954,165.764,0.845,61,10,1,2
[],Plastik B,7.45E-05,0.808,367500,0.725,0.898,0.033,-8.339,0.0521,127.992,0.274,0,11,0,2
"['electro latino', 'latin afrobeat', 'latin alternative', 'latin rock', 'mexican indie', 'mexican rock', 'rock en espanol']",Plastilina Mosh,0.093222667,0.764666667,241164.3333,0.780333333,0.001857023,0.211866667,-6.331,0.102233333,119.9243333,0.632666667,57.33333333,6,0,6
"['canadian indie', 'classic canadian rock']",Platinum Blonde,0.0648,0.647,243800,0.895,0.00314,0.684,-1.987,0.0716,145.327,0.742,41,1,0,2
[],Platinum Deluxe,0.0162,0.682,222000,0.556,1.98E-06,0.137,-8.111,0.0462,127.981,0.37,0,7,0,2
[],Platinum Doug,0.00829,0.808,265697,0.884,0.0453,0.0623,-3.359,0.0622,122.005,0.775,0,2,0,2
[],Platoon Soundtrack,0.968,0.133,106227,0.162,0.944,0.116,-26.605,0.0554,85.557,0.0674,17,10,0,2
"['croatian pop', 'croatian rock', 'narodna muzika', 'yugoslav rock']",Plavi Orkestar,0.715,0.426,259733,0.501,0,0.206,-5.306,0.0304,117.243,0.365,41,9,0,2
"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",Play,0.114,0.779,222000,0.798,0.000577,0.311,-3.249,0.0279,114.128,0.817,43,4,1,2
"[""australian children's music"", ""children's music"", ""preschool children's music""]",Play School,0.5485,0.8465,79013.5,0.318,0,0.0954,-13.3215,0.14255,121.181,0.961,47.5,5,1,4
"['chicano rap', 'pop rap']",Play-N-Skillz,0.0897,0.723,267987,0.596,0,0.22,-5.677,0.153,69.008,0.784,38,1,0,1
"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol']",Playa,0.177,0.728,311427,0.334,1.31E-06,0.103,-11.11,0.0725,127.053,0.478,45,0,1,2
[],Playa Hamm,0.0194,0.701,287027,0.688,0,0.0384,-5.66,0.211,97.683,0.445,39,4,0,2
"['dance pop', 'latin', 'latin arena pop', 'latin pop', 'mexican pop', 'rock en espanol']",Playa Limbo,0.32615,0.7135,242366.5,0.58775,0.00039695,0.166725,-6.9815,0.0323,132.5345,0.5795,55,7,1,8
"['eurodance', 'europop', 'hip house']",Playahitty,0.0914,0.694,236667,0.936,0.129,0.393,-7.846,0.0301,133.831,0.924,56.5,6,0,4
"['atl hip hop', 'dirty south rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",Playaz Circle,0.106,0.613,258273,0.835,0,0.14,-4.051,0.177,143.876,0.684,49,3,0,1
"['atl hip hop', 'hip hop', 'rap', 'trap', 'underground hip hop']",Playboi Carti,0.117020985,0.788373134,192442.3134,0.613865672,5.58E-05,0.245416418,-6.382014925,0.227702985,134.4364925,0.425238806,63.88059701,1,1,67
[],Player,0.1242,0.6458,249421,0.5264,0.000130042,0.14068,-10.0838,0.07522,143.8416,0.6234,48.8,5,1,10
"['latin hip hop', 'reggaeton']",Playero,0.03955,0.7725,853670,0.66,1.02E-05,0.2355,-12.4805,0.11035,104.8955,0.8005,42.5,1,1,2
[],Plazmatron,0.256,0.743,280032,0.846,0.913,0.172,-7.975,0.062,119.984,0.577,0,2,1,2
"['dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Pleasure,0.006475,0.786,343400,0.595,0.42665,0.05605,-11.16,0.03915,110.5455,0.89,40,11,1,4
"['dance pop', 'hip pop', 'pop r&b', 'pop rap', 'r&b', 'urban contemporary']",Pleasure P,0.101322222,0.660222222,226964.7778,0.705,3.31E-07,0.210111111,-6.201888889,0.061644444,123.8007778,0.573,53.88888889,8,1,9
"['indie anthem-folk', 'indie cafe pop', 'uk pop']",Plested,0.439,0.451,190619,0.452,0,0.478,-9.363,0.0574,57.523,0.386,62,1,0,2
"['dirty south rap', 'gangster rap', 'hip hop', 'miami hip hop', 'pop r&b', 'pop rap', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",Plies,0.080350529,0.657647059,232484.0588,0.672382353,0,0.185285294,-5.795264706,0.204438235,122.0738824,0.540323529,50.44117647,1,1,34
"['classical bass', 'italian bass']",Plinio Clabassi,0.987,0.288,333293,0.166,0.0157,0.27,-14.924,0.0453,101.147,0.079,13,7,1,1
[],Plootoh,0.634,0.507,362693,0.189,0.848,0.103,-13.785,0.035,66.931,0.0488,0,6,1,2
"['ccm', 'christian alternative rock', 'christian music', 'worship']",Plumb,0.387816667,0.571666667,245831.3333,0.523,0.005768187,0.114033333,-5.684333333,0.029033333,123.7036667,0.1693,48.33333333,4,0,6
['indie garage rock'],Plums,0.0203,0.488,206354,0.763,0.37,0.343,-5.331,0.03,155.663,0.716,57,1,0,2
"['canadian indie', 'halifax indie']",Plumtree,0.11,0.474,216267,0.902,0.0506,0.102,-8.595,0.0736,194.341,0.95,38,4,1,2
[],Plus Crier,0.81,0.558333333,196140.3333,0.466333333,0.8795,0.1915,-8.738166667,0.069783333,93.3835,0.456833333,28.83333333,9,1,12
"['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'r&b', 'urban contemporary']",Plus One,0.2385,0.594,208420,0.522,0,0.267,-6.9325,0.0245,81.9935,0.3015,50,9,1,4
[],Plustwo,0.266,0.91,236588,0.736,0.0811,0.0759,-3.517,0.0495,121.985,0.938,63,5,1,2
"['classical tenor', 'opera', 'operatic pop']",Plácido Domingo,0.931095238,0.302285714,211754.2381,0.207904762,0.016227549,0.276390476,-16.74328571,0.048785714,115.3471429,0.214833333,22.33333333,10,1,21
"['melodic rap', 'pop rap', 'rap', 'trap']",PnB Rock,0.184641579,0.681184211,194173.4211,0.651026316,9.22E-05,0.120860526,-5.843552632,0.166484211,124.1570526,0.512363158,65.63157895,6,1,38
"['merengue', 'tropical']",Pochy Y Su Cocoband,0.3955,0.6625,262673.5,0.8395,4.13E-05,0.1125,-5.0435,0.13235,141.9425,0.773,45,6,1,4
"['modern funk', 'retro soul']",Pockets ,0.132,0.665,265093,0.579,0.00038,0.0563,-10.679,0.0475,119.3,0.917,27,6,0,2
"['album rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'mellow gold', 'roots rock', 'soft rock']",Poco,0.121013167,0.536722222,255034,0.485944444,0.090389367,0.120533333,-14.077,0.034416667,116.7323333,0.656388889,27.77777778,11,1,36
['indonesian pop'],Poe,0.246666667,0.623333333,248924.3333,0.577666667,0.0413367,0.197666667,-9.871,0.0873,146.964,0.537666667,36,6,0,6
"['alternative metal', 'finnish alternative rock']",Poets of the Fall,0.225,0.492,262947,0.59,2.79E-05,0.0973,-4.593,0.0239,91.018,0.124,56,5,0,2
['plunderphonics'],Pogo,0.0781,0.678,164065,0.551,0.00941,0.122,-11.036,0.0348,99.998,0.458,50,8,1,2
['hawaiian indie'],Poi Dog Pondering,0.00781,0.684,249093,0.934,1.50E-05,0.0557,-7.244,0.0575,126.023,0.791,39,0,1,2
"['dirty texas rap', 'southern rock']",Point Blank,0.177085714,0.758142857,397496.2857,0.569,0.019842371,0.245371429,-9.650428571,0.278885714,121.1421429,0.486714286,39,1,1,7
"['anthem emo', 'pop punk']",Point North,0.00157,0.417,220833,0.869,0,0.405,-6.173,0.103,179.972,0.665,63,1,1,2
"['ccm', 'christian alternative rock', 'christian music', 'worship']",Point Of Grace,0.466,0.486,304107,0.403,0.00116,0.295,-9.626,0.0306,114.093,0.18,34,5,1,2
"['album rock', 'glam metal', 'hard rock', 'rock']",Poison,0.076946667,0.507666667,227675.9444,0.892166667,0.022003351,0.235675,-3.681638889,0.060477778,133.9326111,0.532805556,41.44444444,6,1,72
"['electro', 'miami bass', 'miami hip hop']",Poison Clan,0.00132,0.789,204573,0.753,5.71E-06,0.924,-11.275,0.274,135.65,0.622,35,11,0,2
"['conscious hip hop', 'underground rap']",Poison Pen,0.583,0.686,288667,0.631,0,0.329,-7.458,0.386,86.276,0.65,47,4,0,1
"['melodic metalcore', 'metalcore', 'post-hardcore', 'screamo']",Poison The Well,3.72E-05,0.284,213200,0.965,0.104,0.342,-5.657,0.244,118.589,0.0904,38,0,1,2
"['chopped and screwed', 'crunk', 'dirty south rap', 'gangster rap', 'houston rap']",Pokey,0.227,0.675,280195,0.742,0,0.287,-6.326,0.032,96.052,0.793,46,5,0,1
['cartoon'],Pokémon,0.12534,0.675,132765.4,0.9176,6.62E-05,0.31296,-4.3172,0.13154,125.6256,0.64,49.6,7,0,10
[],Polaire,0.932,0.424,189150,0.197,1.24E-06,0.361,-13.31,0.127,77.888,0.341,0,5,1,2
"['australian metalcore', 'australian post-hardcore', 'melodic metalcore', 'metalcore']",Polaris,0.0378,0.594,156027,0.567,0.000354,0.0894,-9.363,0.0374,132.368,0.574,40,9,1,2
[],Polikseni Litoy,0.9835,0.385,200840,0.353,0.591,0.2815,-8.223,0.0519,159.023,0.5315,0,11,0,4
"['orchestra', 'radio symphony']",Polish National Radio Symphony Orchestra,0.9402,0.192,685866.6,0.0727,0.8332,0.07748,-23.7406,0.04228,100.0168,0.08414,39.8,9,1,5
[],Polixeni LItou,0.988,0.482,198100,0.316,0.5605,0.1955,-8.144,0.04415,121.315,0.563,0,11,0,4
[],Polly Bergen,0.949,0.384,210293,0.297,0,0.144,-11.391,0.0658,62.575,0.432,15,8,1,1
"['dark disco', 'electro-pop francais', 'french indie pop', 'french indietronica', 'new french touch']",Polo & Pan,0.1426,0.6945,233560,0.7135,0.02445,0.1401,-6.4475,0.0319,95.02,0.377,66.5,5,0,4
['chicago rap'],Polo G,0.129524167,0.770833333,172443.1944,0.557444444,6.25E-06,0.119977778,-8.269333333,0.367527778,132.7427222,0.437180556,70.54166667,1,1,72
['son cubano'],Polo Montañez,0.137,0.469,364573,0.528,0,0.0884,-10.359,0.0412,95.991,0.637,65,10,1,2
"['deep norteno', 'norteno-sax']",Polo Urias Y Su Maquina Norteña,0.221275,0.64325,166870,0.659,5.77E-06,0.14285,-6.532,0.0358,106.97175,0.744,40.75,5,1,8
[],Polow Da Don,0.0368,0.697,263920,0.86,0,0.0721,-5.181,0.43,160.895,0.433,58,11,1,2
['russian shoegaze'],Polska Radio One,0.000601,0.282,348187,0.398,0.845,0.105,-10.2,0.0288,178.121,0.223,0,9,1,2
"['alternative pop', 'alternative rock', 'dance-punk', 'experimental', 'experimental rock', 'garage psych', 'gbvfi', 'indie punk', 'indie rock', 'lo-fi', 'math rock', 'noise pop', 'noise rock', 'post-hardcore', 'post-punk', 'post-rock', 'slowcore']",Polvo,0.450705667,0.503333333,271480,0.640333333,0.373366667,0.222633333,-9.844,0.0407,101.3616667,0.536666667,33.66666667,11,1,6
[],Polyna Stoska,0.9502,0.3584,204850.6,0.313,0.01271936,0.36722,-12.555,0.06174,127.1002,0.3526,2.2,5,1,5
['instrumental rock'],Polyphia,0.000404867,0.593666667,232461,0.827333333,0.513,0.182933333,-5.213666667,0.062133333,114.682,0.442,59,11,0,3
['folk-pop'],Pomplamoose,0.0473,0.408,185316,0.563,0,0.0781,-5.97,0.0375,118.565,0.558,61,9,0,2
"['latin jazz', 'salsa']",Poncho Sanchez,0.275,0.758,393107,0.424,0.796,0.102,-12.175,0.0529,108.099,0.778,42,7,0,1
"['indie rock', 'neo-psychedelic']",Pond,0.00523,0.335,224973,0.825,0.00429,0.226,-5.598,0.0506,177.156,0.682,59,8,1,2
[],Ponny2,0.00897,0.821,394240,0.472,0.833,0.19,-12.637,0.0881,128.012,0.173,0,9,1,2
[],Pontsho Loco,0.0997,0.475,262178,0.87,0,0.2,-3.567,0.337,129.287,0.771,0,4,0,1
['jazz saxophone'],Pony Poindexter,0.132,0.438,151960,0.567,2.63E-06,0.32,-13.41,0.0493,103.538,0.67,13,5,0,2
"['duranguense', 'regional mexican']",Ponzoña Musical,0.418,0.607,184294,0.659,2.04E-05,0.0804,-7.066,0.0625,117.032,0.605,47,7,1,2
['pop r&b'],Poo Bear,0.0079,0.653,234286,0.91,0,0.318,-3.36,0.0566,126.047,0.0921,65,10,1,2
"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",Pooh,0.363,0.474333333,265527.6667,0.492666667,1.85E-06,0.1773,-7.685333333,0.035833333,124.4313333,0.45,49.33333333,5,1,6
"['memphis hip hop', 'southern hip hop', 'tennessee hip hop', 'trap']",Pooh Shiesty,0.10799,0.817375,179576.875,0.621375,0,0.19215,-6.928875,0.324125,127.154625,0.69425,52.125,10,1,8
"['alternative dance', 'indie soul', 'new rave', 'nu disco']",Poolside,0.4765,0.7615,339458.5,0.607,0.692,0.348,-7.4455,0.03595,109.003,0.8715,66.5,6,1,4
['deathgrass'],Poor Mans Poison,0.566,0.515,183533,0.623,0,0.0591,-5.643,0.0477,105.098,0.857,52,9,0,2
"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'turntablism']",Poor Righteous Teachers,0.009475,0.8255,290660,0.7895,0.0302,0.0721,-7.8095,0.2845,91.3485,0.74,43.5,7,1,4
"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",Pop Evil,0.0031372,0.5449,218959.9,0.859,0.010754051,0.15533,-4.4424,0.07612,126.1622,0.5347,55.6,7,1,20
['brooklyn drill'],Pop Smoke,0.221898077,0.681903846,175539.9808,0.642346154,0.000133466,0.198096154,-6.309538462,0.248098077,120.09,0.436519231,75.63461538,7,1,52
[],Pop Staples,0.21375,0.5645,329633,0.342,0.505,0.15725,-18.279,0.0399,134.529,0.8465,25,3,1,2
"['easy listening', 'romantico']",Pop Strings Orchestra,0.0543,0.568,200453,0.494,0.656,0.135,-8.032,0.0294,110.395,0.633,42,5,0,2
[],Popatlal,0.992,0.573,164403,0.146,0.00146,0.174,-8.69,0.354,78.94,0.663,0,4,0,2
"['dancehall', 'reggae fusion']",Popcaan,0.1853,0.5634,207296.6,0.6813,0,0.3319,-7.3099,0.2013,99.8283,0.5317,58.1,11,0,10
"['art rock', 'experimental', 'experimental rock', 'fourth world', 'krautrock', 'space rock']",Popol Vuh,0.77225,0.26325,307420,0.227,0.8485,0.119025,-15.78875,0.03615,124.3235,0.068075,32.25,7,1,8
[],Popp Hunna,0.272,0.913,136224,0.391,0,0.0666,-11.158,0.368,141.05,0.713,79,4,0,2
[],Poppa LQ,0.0069,0.485,244027,0.412,3.28E-06,0.122,-11.513,0.207,182.345,0.403,41,1,1,2
[],Poppa Wu,0.00635,0.674,406427,0.645,0.000118,0.266,-7.5,0.252,159.928,0.471,37,0,1,1
"['dance pop', 'pop']",Poppy,0.116,0.886,145272,0.893,0.0737,0.145,-2.713,0.0612,116.01,0.814,70,6,0,2
"['alternative metal', 'art rock', 'progressive metal', 'progressive rock', 'symphonic rock']",Porcupine Tree,0.027395,0.3935,411486.75,0.836,0.1838,0.1625,-5.39825,0.045275,129.41,0.220325,52.75,2,0,8
[],Porky Slim,0.112,0.593,64459,0.312,0.0856,0.153,-12.735,0.0405,109.9,0.0354,73,2,1,2
"['alternative metal', 'alternative rock', 'funk metal', 'rock']",Porno for Pyros,0.15993502,0.4562,219365.4,0.5016,0.1696212,0.1406,-10.8076,0.03166,106.9676,0.3296,43.2,9,1,10
"['j-pop', 'j-poprock', 'j-rock']",PornoGraffitti,0.0156082,0.529,251845.4,0.941,0,0.21964,-4.0062,0.0779,132.1586,0.6066,54.2,7,1,10
"['peruvian hip hop', 'spanish hip hop']",Porta,0.3415,0.673,387968.5,0.7855,0,0.16655,-4.451,0.3015,132.924,0.675,60.5,11,1,4
"['corrido', 'corridos tumbados', 'nuevo regional mexicano', 'sierreno']",Porte Diferente,0.235325,0.739,232918,0.528,0.00013225,0.081875,-8.88025,0.04555,107.33725,0.61525,64.25,4,0,8
"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",Porter,0.142,0.301,322013,0.676,3.85E-06,0.123,-6.66,0.0344,134.973,0.13,58,6,1,2
"['big room', 'brostep', 'complextro', 'edm', 'electro house', 'moombahton', 'progressive electro house']",Porter Robinson,0.102038733,0.502066667,316434,0.6206,0.196253641,0.094506667,-5.962466667,0.095233333,111.6130667,0.25984,55.26666667,10,1,15
[],Porter W. Heaps,0.9755,0.6705,258327,0.5305,1.43E-05,0.347,-13.664,0.949,89.861,0.604,0,3,1,4
"['country gospel', 'nashville sound']",Porter Wagoner,0.616230769,0.557192308,155173.3846,0.389346154,3.16E-05,0.282653846,-11.80119231,0.035230769,113.8111923,0.653346154,25.5,7,1,26
[],Portia Nelson,0.904,0.342909091,215468.4091,0.200786364,0.071392849,0.211163636,-14.80836364,0.05495,99.68777273,0.253531818,13.36363636,2,1,22
"['british jazz', 'compositional ambient', 'contemporary jazz', 'electronica', 'jazz quartet', 'new tribe', 'nu jazz']",Portico Quartet,0.965,0.4,341880,0.245,0.944,0.158,-14.345,0.0338,164.165,0.268,61,3,1,2
"['chamber psych', 'electronica', 'laboratorio', 'trip hop']",Portishead,0.345565,0.54165,272823.35,0.50615,0.164446601,0.19534,-8.5692,0.0651,105.60725,0.27484,50.35,6,1,40
['new jack swing'],Portrait,0.12492,0.7468,288360,0.7198,0.009750668,0.1552,-9.8706,0.07932,112.8218,0.5756,40.2,11,0,5
"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",Portugal. The Man,0.127711304,0.595130435,232908.087,0.668913043,0.044720671,0.196286957,-6.73,0.046791304,105.2224348,0.547043478,56.69565217,4,0,23
[],Portugallien,0.993,0.0644,3093226,0.132,0.962,0.144,-37.943,0.0583,72.482,0.0357,0,3,1,2
[],Positive Feeling,0.0113,0.781,311250,0.975,0.163,0.196,-4.503,0.137,127.997,0.301,0,1,0,2
"['bronx hip hop', 'east coast hip hop']",Positive K,0.0774,0.812,232773,0.753,0,0.341,-13.252,0.118,103.754,0.787,47,7,1,2
"['alternative country', 'deathgrass', 'deep new americana', 'garage punk blues', 'new americana', 'one-person band', 'stomp and holler']",Possessed,0.0002709,0.13296,216266.6,0.986,0.0637302,0.2164,-5.154,0.13226,94.9604,0.03312,33.4,11,1,10
"['indie garage rock', 'neo-psychedelic']",Post Animal,0.0665,0.245,323200,0.773,0.00046,0.358,-5.985,0.0525,148.134,0.464,53,0,1,2
"['dfw rap', 'melodic rap', 'rap']",Post Malone,0.289419725,0.640917431,207217.9908,0.61740367,0.000149831,0.143070642,-5.683853211,0.082182569,123.5942202,0.366394495,72.90825688,0,1,109
[],Pousette-Dart Band,0.0883,0.697,194000,0.465,0,0.0547,-11.451,0.0886,87.329,0.961,31,7,1,2
"['dark trap', 'emo rap', 'miami hip hop', 'underground hip hop', 'vapor trap']",Pouya,0.108306667,0.804291667,184603.9583,0.661791667,0.073289429,0.116041667,-6.500791667,0.1463875,112.3002917,0.304008333,61.25,1,1,24
"['australian alternative rock', 'australian indie', 'australian pop', 'australian rock', 'pop rock']",Powderfinger,0.00163,0.445,276627,0.823,0,0.43,-5.415,0.0302,85.935,0.487,64,0,1,2
[],Power Tool,0.0126,0.681,265867,0.853,0,0.0778,-12.721,0.0302,123.692,0.836,29,2,1,2
['432hz'],PowerThoughts Meditation Club,0.932333333,0.065,1873000,0.012356667,0.952666667,0.0977,-30.69033333,0.051833333,105.6556667,0.036166667,46,5,1,6
"['alternative metal', 'funk metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock']",Powerman 5000,0.00632634,0.5778,192917.2,0.92,0.00581768,0.14626,-3.209,0.09128,137.382,0.5538,50,8,1,10
['underground hip hop'],Powers Pleasant,0.003,0.784,133053,0.606,0,0.101,-7.726,0.125,118.965,0.267,60,2,1,2
"['german metal', 'german power metal', 'metal', 'power metal']",Powerwolf,0.00147262,0.2936,220933.2,0.9066,0.00118705,0.2099,-4.7698,0.0554,111.83,0.368,55.8,1,0,10
['sad rap'],Powfu,0.425777778,0.797555556,190811.1111,0.431777778,5.50E-05,0.224188889,-10.13088889,0.152866667,116.7773333,0.342888889,69.88888889,8,1,9
[],Poza Eskenazi,0.993,0.364,194889,0.131,0.0327,0.0957,-17.255,0.13,64.226,0.491,0,3,0,2
['american folk revival'],Pozo Seco Singers,0.88,0.584,203747,0.229,0.0428,0.111,-18.21,0.0344,110.44,0.736,38,10,1,2
[],Ppl Trance,0.00251,0.668,223573,0.691,0.924,0.11,-12.4,0.0568,143.552,0.434,0,8,0,4
['marathi traditional'],Prabhakar Karekar,0.616,0.3595,380073.5,0.585,0.40452,0.445,-11.363,0.1052,130.951,0.5995,0,3,1,4
"['deep indian pop', 'filmi', 'tamil pop']",Pradeep Kumar,0.9575,0.5905,168570.6667,0.310333333,0.160703923,0.234166667,-12.298,0.11345,106.4811667,0.824833333,3,10,1,12
[],Prades Festival Orchestra,0.977,0.309266667,459041.9333,0.196413333,0.685133333,0.16556,-16.19353333,0.043873333,91.8066,0.361613333,2.666666667,9,0,15
['chamber orchestra'],Prague Chamber Orchestra,0.8015,0.0635,388500,0.0837,0.9085,0.17515,-20.2755,0.0191,45.4775,0.0197,46.5,9,1,2
['opera chorus'],Prague National Theatre Chorus,0.9718,0.2816,345466.2,0.3862,0.136333031,0.4267,-15.3488,0.17361,99.6974,0.171964,0,7,1,10
[],Prague National Theatre Orchestra,0.9628125,0.292125,318495,0.3191875,0.085638791,0.38875,-16.0824375,0.1315125,98.9830625,0.1713775,0,7,1,16
['orchestra'],Prague Symphony Orchestra,0.95,0.51,142560,0.0644,0.974,0.059,-23.718,0.0383,116.02,0.0941,49,10,0,1
['christian relaxative'],Praise Strings,0.597,0.208,190333.5,0.272,0.9265,0.33,-12.655,0.0352,103.235,0.3625,29.5,11,1,4
"['deep indian pop', 'filmi', 'tamil pop']",Prakash,0.9918,0.5386,174002.6,0.158,0.4428,0.19606,-13.2508,0.15856,89.5026,0.61,0,7,1,5
[],Prakash Nath Sharma,0.947,0.71,198781,0.42,5.89E-05,0.678,-10.893,0.505,132.531,0.838,0,2,1,2
[],Pramodini,0.973,0.503,185279,0.327,0.793,0.132,-10.598,0.125,74.842,0.62,0,1,1,1
[],Pramodini Desai,0.913,0.575,190642,0.313,7.14E-06,0.0741,-9.065,0.0478,150.574,0.928,0,0,1,2
['atmosphere'],Pran,0.99525,0.5185,196943,0.19575,0.704,0.155,-12.72775,0.170325,69.7935,0.53125,0,10,1,4
[],Pranlal Vyas,0.99,0.304,204600,0.44,0.00594,0.38,-12.513,0.0359,111.78,0.537,0,2,1,2
[],Pransukh Naik,0.986,0.507,174472,0.519,0.000244,0.146,-8.184,0.153,70.572,0.955,0,0,1,2
['new jersey rap'],Pras,0.0335,0.818,261133,0.653,5.46E-06,0.22,-8.396,0.204,99.931,0.533,67,1,1,1
[],Prasun Dasgupta,0.991,0.556,185547,0.109,0.662,0.153,-14.198,0.214,65.281,0.456,0,6,1,2
[],Pratap,0.992,0.609,204467,0.188,0.874,0.111,-16.3,0.0874,137.502,0.833,0,10,1,2
[],Pratap Mukherjee,0.987,0.316,190439,0.168,0.88,0.12,-18.506,0.0636,69.41,0.385,0,9,1,2
[],Pratibha Ghosh,0.99,0.433,198000,0.252,1.17E-05,0.132,-11.9,0.033,88.756,0.181,0,11,1,1
[],Pratima,0.989,0.604,167267,0.149,0.0548,0.137,-14.55,0.137,84.277,0.776,0,0,0,2
['bengali folk'],Pratima Banerjee,0.922333333,0.527666667,187329,0.192666667,0.311,0.258733333,-13.22633333,0.088566667,128.5503333,0.442666667,0,7,1,6
[],Pratima Dasgupta,0.993,0.361,186360,0.0644,1.11E-06,0.113,-13.668,0.0408,143.621,0.291,0,5,0,2
[],Pratt & McClain,0.043,0.591,156493,0.706,0.00172,0.231,-12.115,0.0552,95.762,0.915,51,5,1,2
['nwobhm'],Praying Mantis,0.00207,0.325,279466.5,0.781,0.40155,0.06685,-6.909,0.05825,153.6855,0.5505,39.5,9,0,4
"['bass house', 'bassline', 'birmingham grime', 'grime', 'instrumental grime']",Preditah,0.42,0.71,181510,0.662,0,0.0723,-5.947,0.175,130.037,0.755,70,10,0,2
[],Preeti Kumar,0.994,0.395,172000,0.275,0.943,0.451,-13.761,0.0503,80.675,0.459,0,9,1,2
"['art rock', 'classic uk pop', 'dance rock', 'melancholia', 'new romantic', 'new wave', 'new wave pop', 'sophisti-pop']",Prefab Sprout,0.1599328,0.69024,252342.92,0.5998,0.006118651,0.120308,-9.93176,0.037808,117.02524,0.66844,39.72,9,0,25
"['canadian hip hop', 'toronto rap', 'trap', 'trap soul', 'underground hip hop']",Prem,0.9935,0.4645,190186.5,0.15235,0.1873,0.0947,-12.215,0.1776,78.372,0.5595,0,11,0,4
[],Prem Adib,0.9896,0.5016,191761.3,0.15877,0.570371,0.2073,-14.7951,0.14837,112.1951,0.5769,0,11,1,20
[],Prem Kumar,0.995,0.446,192000,0.0266,0.476,0.114,-15.972,0.11,90.695,0.456,0,4,1,2
"['canadian hip hop', 'toronto rap', 'trap', 'trap soul', 'underground hip hop']",Preme,0.2834,0.7395,270671.75,0.74125,0,0.1352,-5.035,0.213,122.1315,0.55975,58.5,1,1,4
"['art rock', 'italian progressive rock', 'jazz fusion', 'progressive rock', 'symphonic rock']",Premiata Forneria Marconi,0.457,0.375,463827,0.206,0.139,0.158,-18.468,0.0372,134.45,0.205,36,2,0,2
[],Premium Sounds,0.833,0.195,137307,0.0128,0.971,0.111,-25.897,0.0476,64.031,0.0255,49,8,1,2
[],Premlata,0.915333333,0.510888889,190142,0.320888889,0.354097778,0.172466667,-11.63088889,0.169522222,114.0681111,0.735222222,1.111111111,10,1,9
[],Premlata Naik,0.995,0.6435,178029,0.1085,0.0058305,0.261,-9.3515,0.18245,90.3285,0.7465,0,7,1,4
[],Premlata Nayak,0.994666667,0.653555556,189243.5556,0.125911111,0.140036444,0.199222222,-9.295777778,0.2567,111.7463333,0.709111111,0,9,1,18
[],Premnath,0.873,0.243,222973,0.679,4.42E-06,0.0846,-10.002,0.115,84.436,0.528,1,1,0,2
[],Preshy Marker,0.81,0.513,109662,0.15,0,0.13,-15.226,0.0546,125.91,0.532,14,0,1,2
[],President Franklin Delano Roosevelt,0.8828,0.6697,1669801.9,0.22688,0.15957,0.33313,-15.4935,0.7708,97.6871,0.4796,0,11,1,20
"['tejano', 'tex-mex']",Presizzo,0.225,0.785,175693,0.616,3.80E-05,0.144,-8.949,0.0466,103.759,0.827,52,3,1,2
[],Pressha,0.0948,0.733,242160,0.674,0,0.556,-8.455,0.0594,130.107,0.722,36,8,0,2
"['alternative emo', 'anthem emo', 'pop punk']",Pressure,0.00681,0.664,258653,0.686,0,0.135,-6.173,0.174,86.352,0.529,54,5,0,2
"['album rock', 'art rock', 'classic rock', 'dance rock', 'folk', 'folk rock', 'lilith', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'pop rock', 'rock', 'soft rock']",Pretenders,0.12312728,0.55952,236568.2667,0.73624,0.105210128,0.182552,-8.403026667,0.045182667,134.2967467,0.675501333,35.01333333,7,1,75
"['edm', 'glitch hop', 'jam band', 'jazztronica', 'livetronica']",Pretty Lights,0.084898571,0.619714286,346751.5714,0.679714286,0.306545643,0.338885714,-6.869857143,0.035642857,99.50171429,0.406142857,51.71428571,11,1,14
